Sl_No,Restaurant Name,Swiggy RID,Credit Limit,Number of Outlets in City,Detected_Cuisines,Imported Avocado,Blueberry,Cherry Tomato,Parsley,Thai Asparagus,Indian Asparagus,Lemon Grass,Thai Basil,Italian Lemon,Thai Bird Chilli,Shiso Leaves,Rosemary,Total_SKU_Score
4032,Royal Garden Family Restaurant,523869,7500,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
3310,ARUKI KITCHEN,934055,16118,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
3271,New Galaxy Restaurant,901672,16792,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
42,Thalassery Restaurant,12243,"8,04,372",11,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
4054,HEMAS KITCHEN,1063470,7500,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
3275,Tanour Multi Cuisine Restaurant,820179,16718,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
3974,Maraheb Restaurant,38482,7500,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
37,Savoury Restaurant,35186,"8,41,560",5,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
1918,Srinathji's Restaurant ( Taste the Nectar ),11841,37729,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
1923,Anu's Wine & Dine,639226,37534,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
3976,Arna Multi Cuisine Restaurant,1030184,7500,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
3977,DHRITHI FAMILY RESTAURANT VEG AND NON VEG,835758,7500,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
3276,Ananth Andhra Style Family Restaurant,1084104,16697,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
1930,Muraamba- The Marathi Kitchen,660497,37303,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
4040,VISHAL RESTAURANT,908590,7500,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
5076,Kalpanam's Restaurant,1031908,10000,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
3978,Manasi Roof Top Restaurant,644305,7500,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
4038,Ancient Kitchen,740224,7500,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
4036,S Square multicusine restaurant.,49490,7500,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
5077,VANDANA Multi Cuisine Restaurant ( Andhra Style ),934191,10000,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
2047,Noons Kitchen,588731,32571,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
4034,Anna Kitchen,344157,7500,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
3930,Mr Champaran Restaurant,906121,7500,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
1748,Lepcha's Restaurant,519153,46485,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
2160,Shambhala Woodfired Kitchen & Pub,946997,28959,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
2279,Aram Restaurant,938154,25000,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
2275,6 FLAVOUR KITCHEN,761218,25000,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
2274,Paris Restaurant,432584,25039,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
2268,Sea Meen Restaurant,980373,25536,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
2264,The Food Factory Restaurant,378152,25695,1,"Fine_Dining, Food_Generic",0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
179,Thalassery Restaurant,27212,"5,43,097",11,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
1575,New Kairali Restaurant,118102,65505,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
4227,Odia Darbar,713727,16320,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
3355,Epicurus Multi Cuisine Restaurant,1013960,15381,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
1587,Mamma Rotti Family Restaurant,175699,64208,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
1590,JK Eden Huts Restaurant,417012,63782,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
5003,Copper Kitchen Restaurant,984346,10000,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
2251,Oasis Dine House,1105571,26119,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
2249,Anhad's Kitchen,920734,26134,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
168,Tharavadu family restaurant,81810,"5,68,276",1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
1602,Ambur Darbar Biriyani Point,256760,59978,1,"Fine_Dining, North_Indian",0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
4213,Angel Restaurant,32629,16532,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
166,ANJAPPAR CENTRAL KITCHEN,64228,"5,70,378",1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
1608,POORAM RESTAURANT,944392,59251,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
3889,PR Kolkata Kitchen,935905,10000,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
1611,Gyros Kitchen,585991,58744,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
3353,Ruchi Kitchen,1024856,15401,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
4997,Banalata Cloud Kitchen,856874,10000,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
186,Thalassery Restaurant,27166,"5,32,104",11,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
4205,INDUS FAMILY RESTAURANT,539442,16628,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
3357,UTSE Kitchen,52463,15371,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
418,Sreeraj Lassi Bar 1973S,552034,"3,47,297",2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
4267,Malabar Restaurant,947801,15719,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
1505,THAR RESTAURANT TASTE OF RAJASTHAN,414271,76442,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
4264,Ruchi Kitchen,1024856,15743,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
4977,Trilok Restaurant,61135,10000,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
3163,Forskor Restaurant,462948,18573,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
4981,Asma's Hygeinic Home Kitchen,1001738,10000,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
2293,Dakkan Darbar,1100136,25000,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
2292,Coastal Kitchen,964411,25000,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
1526,Mrs Iyengar's Kitchen- Traditional Home Food,80171,72770,1,"Fine_Dining, Food_Generic",0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
3366,SS Combo Kitchen,929484,15237,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
1534,Andhra Kitchen,104349,71929,3,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
3174,Andhra Kitchen,105293,18406,3,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
1540,Tasty Restaurant,465184,70885,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
4242,SS Combo Kitchen,929484,16051,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
1544,Travancore Kitchen,120919,69835,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
1545,Gimni's Kitchen,370035,69823,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
4991,Ragoo's Kitchen,2543,10000,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
193,Gufha Restaurant,73255,"5,27,064",1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
192,The Spicy Sambar,589436,"5,27,876",1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
191,Kadathuvallam Kerala Restaurant,1075412,"5,28,615",1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
162,Moti's Kitchen,372,"5,81,101",1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
3351,THELA TAPRI BY SHARMAS KITCHEN,595258,15406,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
1744,CHEFMASTER RESTAURANT,62758,46788,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
127,IDC KITCHEN PVT LTD@CENTRAL KITCHEN,737780,"59,88,076",1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
3338,Udupi Kitchen,582270,15696,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
124,Kerala Home Made Kitchen,742920,"6,03,949",1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
3218,Salem Sri Kandavilas Kitchen,734985,17576,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
4156,Chavang Restaurant,928069,17231,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
1705,Kadai Multicuisine Family Restaurant,340183,49258,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
1706,Mohabbat Desi Restaurant,198567,49208,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
1707,yalla arabic restaurant,946698,49062,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
3220,Malabar Kitchen,976629,17572,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
3915,Classic Kitchen,1091673,7500,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
4153,Andhra Kitchen,105293,17236,3,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
3222,Ravyaa Kitchen,386283,17444,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
3223,Lepcha'S Restaurant,1074876,17430,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
1718,Gyros Kitchen,856013,48420,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
2177,Royal Darbar Family Restaurant,134468,28479,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
4147,Forskor Restaurant,462948,17329,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
4145,Apoorva Multi Cuisine Restaurant,772000,17349,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
1732,Sarposh - Restaurant And Tea Room,728061,47424,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
1737,Malabar,41911,47187,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
2162,Tripti Restaurant,94691,28934,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
4139,New BEL Prashanth Naati Corner Family Restaurant,107361,17466,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
2161,Kaffea Indian Kitchen,32693,28943,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
126,Kannur food kitchen,337335,"6,01,057",1,"Fine_Dining, Food_Generic",0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
1688,Restaurant Ashwa,96367,50258,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
1623,New darbar family restaurant,375974,57536,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
1687,Kitchen Aura,1024974,50536,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
2232,Lepchass kitchen,417147,26835,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
4201,UTSE Kitchen,52463,16682,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
4200,MALLIKARJUNA RESTAURANT Andra Style,959885,16687,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
4195,City durbar,119163,16731,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
5014,Aruna kitchens,658382,10000,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
2223,Mana Kitchen,855973,27025,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
4191,QBs Restaurant,403426,16786,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
4189,Odia dine,169903,16816,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
4188,Malabar Lunch Box,425522,16835,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
5018,Maharashtrian Kitchen,1021437,10000,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
4185,New Galaxy Restaurant,901672,16875,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
3345,DADDY'S KITCHENETTE,950195,15545,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
2213,Royaledine,382662,27283,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
3900,Hash restaurant,1039467,10000,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
3213,Sadhya Restaurant,998204,17665,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
1671,Ambur Darbar Biryani Point,1078353,51991,2,"Fine_Dining, North_Indian",0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
4170,Brims Kitchen,493294,17024,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
1675,Darbar,609172,51647,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
4168,Shivalli Restaurant,804958,17042,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
3908,Aadvitha's Spice kitchen,947942,7500,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
129,AnTeRa Kitchen and Bar,1161482,"59,60,250",1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
2645,Big Delight Restaurant,819326,25000,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
2439,Sangeeta Restaurant,61968,25000,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
671,Adukkala - The Kerala Kitchen,381911,"2,51,458",1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
3536,Royal Savera Family Restaurant,493997,12715,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
2865,Reddy Restaurant,463962,25000,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
4745,Chaitra Restaurant,124455,11019,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
882,J H B cloud kitchen,678316,"1,87,246",1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
2682,Caarnatic Family Restaurant,923770,25000,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
960,Thalassery Restaurant,374909,"1,65,044",11,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
4617,Gowdthi's Kitchen,881297,12500,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
4780,Tiger Aero Restaurant,1081898,10000,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
3532,Odishi Restaurant,766468,12775,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
865,SardarJi Ka Kitchen,562967,"1,92,399",1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
2783,North Indian Kitchen,471699,25000,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
501,FRESHMENU CENTRALKITCHEN,6934,"3,00,00,000",1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
2684,Mrs Ram's kitchen,743542,25000,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
2685,SS Northeast Kitchen Restaurant,1073172,25000,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
471,Abooz- Eat n Meet Restaurant,473445,"3,13,967",1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
4741,Kolkata Jol Khabar,981707,11165,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
468,1947 Restaurant,821834,"3,15,882",3,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
4739,Chef's Restaurant,297529,11256,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
467,Damodar Seth - Bengali Cuisine,952225,"3,16,607",1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
916,Kim Lee Restaurant,15899,"1,78,832",1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
2781,Sana Kitchen,709386,25000,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
4822,Nakshatra Family Restaurant,844627,10000,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
2777,Bala Pankaj Restaurant,635096,25000,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
734,Karavali Fine Dine,766609,"2,20,275",1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
738,Royal Restaurant,553423,"2,18,367",2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
4699,KARAVALI KITCHEN,1037787,12500,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
970,Yak Kitchen,721782,"1,64,057",2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
969,Mangalore Kitchen,59150,"1,64,145",5,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
4813,Aps Guntur Kitchen,1006114,10000,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
2799,Megana Kitchen,944013,25000,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
967,Vayaloram Kerala Restaurant,877513,"1,64,341",1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
812,Rapid eats diner,145076,"11,95,596",1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
966,Copper Kitchen,342998,"1,64,496",1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
442,Kerala Panoor Restaurant,64914,"3,28,939",1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
4573,Naveen's Kitchen,458463,12500,2,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
3597,Raidan Restaurant,762526,12500,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
3530,Divya Cloud Kitchen,1129404,12792,1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
910,Kitchen County,673436,"1,80,550",1,Fine_Dining,0.3,0.2,0.4,0.35,0.0,0.2,0.15,0.0,0.2,0.0,0.0,0.4,2.2
